Identifier,Identifier format,GUID,Name,Name format,Discipline,Module,State,Tag Type 1 Name,Tag Type 1 Tag 1 Name,Tag Type 2 Name,Tag Type 2 Tag 1 Name,Tag Type 3 Name,Tag Type 3 Tag 1 Name,Tag Type 4 Name,Tag Type 4 Tag 1 Name,Tag Type 5 Name,Tag Type 5 Tag 1 Name,Item Exposure Rate,Scoring Mode,Video,Item Stem,Type,Prompt,Orientation,Options Per Line,Scoring Type,Spot Visibility,Min associations,Max associations,Min Score,Max Score,Default Score,Video Interaction Play Mode,Video Delay,Show Confirmation Prompt,Line Count,Word Limit,Word Limit Action,Use Rich Text Editor,Enable MathML,Enable Code Editing,Show Word Count,Minimum Gap Display Width,Expected Length,Input Restriction,Decimal Places,Lower Bound,Upper Bound,Step,Extended Text Answer,Interaction Body,Source 1 Display order,Source 1 Text,Source 1 Match Min,Source 1 Match Max,Source 1 Correct,Source 1 Fixed,Source 1 Image,Source 1 Min Choices,Source 1 Max Choices,Source 2 Display order,Source 2 Text,Source 2 Match Min,Source 2 Match Max,Source 2 Correct,Source 2 Fixed,Source 2 Image,Source 2 Min Choices,Source 2 Max Choices,Source 3 Display order,Source 3 Text,Source 3 Match Min,Source 3 Match Max,Source 3 Correct,Source 3 Fixed,Source 3 Image,Source 3 Min Choices,Source 3 Max Choices,Source 4 Display order,Source 4 Text,Source 4 Match Min,Source 4 Match Max,Source 4 Correct,Source 4 Fixed,Source 4 Image,Source 4 Min Choices,Source 4 Max Choices,Source 5 Display order,Source 5 Text,Source 5 Match Min,Source 5 Match Max,Source 5 Correct,Source 5 Fixed,Source 5 Image,Source 5 Min Choices,Source 5 Max Choices,Destination 1 Text,Destination 1 Match Max,Destination 2 Text,Destination 2 Match Max,Destination 3 Text,Destination 3 Match Max,Destination 4 Text,Destination 4 Match Max,Destination 5 Text,Destination 5 Match Max,Shuffle,Answer 1,Answer 1 Score,Answer 1 Shape,Answer 1 Coordinates,Answer 2,Answer 2 Score,Answer 2 Shape,Answer 2 Coordinates,Answer 3,Answer 3 Score,Answer 3 Shape,Answer 3 Coordinates,Answer 4,Answer 4 Score,Answer 4 Shape,Answer 4 Coordinates,Answer 5,Answer 5 Score,Answer 5 Shape,Answer 5 Coordinates,Answer 6,Answer 6 Score,Answer 6 Shape,Answer 6 Coordinates,Answer 7,Answer 7 Score,Answer 7 Shape,Answer 7 Coordinates,Answer 8,Answer 8 Score,Answer 8 Shape,Answer 8 Coordinates,Answer 9,Answer 9 Score,Answer 9 Shape,Answer 9 Coordinates,Answer 10,Answer 10 Score,Answer 10 Shape,Answer 10 Coordinates,Correct,Correct 1,Correct 2,Correct 3,Correct 4,Correct 5,Correct 6,Correct 7,Correct 8,Correct 9,Correct 10,Order 1 Fixed,Order 1 Display Order,Order 1 Answer,Order 2 Fixed,Order 2 Display Order,Order 2 Answer,Order 3 Fixed,Order 3 Display Order,Order 3 Answer,Order 4 Fixed,Order 4 Display Order,Order 4 Answer,Order 5 Fixed,Order 5 Display Order,Order 5 Answer,Interaction 1 Interaction,Interaction 1 Confirmation Response,Interaction 1 Start Time,Interaction 1 End Time,Interaction 1 Score,Interaction 2 Interaction,Interaction 2 Confirmation Response,Interaction 2 Start Time,Interaction 2 End Time,Interaction 2 Score,Interaction 3 Interaction,Interaction 3 Confirmation Response,Interaction 3 Start Time,Interaction 3 End Time,Interaction 3 Score,Interaction 4 Interaction,Interaction 4 Confirmation Response,Interaction 4 Start Time,Interaction 4 End Time,Interaction 4 Score,Interaction 5 Interaction,Interaction 5 Confirmation Response,Interaction 5 Start Time,Interaction 5 End Time,Interaction 5 Score,Interaction 6 Interaction,Interaction 6 Confirmation Response,Interaction 6 Start Time,Interaction 6 End Time,Interaction 6 Score,Interaction 7 Interaction,Interaction 7 Confirmation Response,Interaction 7 Start Time,Interaction 7 End Time,Interaction 7 Score,Interaction 8 Interaction,Interaction 8 Confirmation Response,Interaction 8 Start Time,Interaction 8 End Time,Interaction 8 Score,Interaction 9 Interaction,Interaction 9 Confirmation Response,Interaction 9 Start Time,Interaction 9 End Time,Interaction 9 Score,Interaction 10 Interaction,Interaction 10 Confirmation Response,Interaction 10 Start Time,Interaction 10 End Time,Interaction 10 Score,Enable Live Marking & Feedback for this Item,Live Marking Format,Default Feedback Display Options,Default Feedback Use Auto-Generated Feedback,Default Feedback,Additional Feedback Display Options,Additional Feedback If Answer Is Incorrect,Additional Feedback If Answer Is Correct,Override Feedback 1 Condition,Override Feedback 1 Score,Override Feedback 1 Feedback Content,Override Feedback 2 Condition,Override Feedback 2 Score,Override Feedback 2 Feedback Content,Override Feedback 3 Condition,Override Feedback 3 Score,Override Feedback 3 Feedback Content,Override Feedback 4 Condition,Override Feedback 4 Score,Override Feedback 4 Feedback Content,Override Feedback 5 Condition,Override Feedback 5 Score,Override Feedback 5 Feedback Content,Override Feedback 6 Condition,Override Feedback 6 Score,Override Feedback 6 Feedback Content,Override Feedback 7 Condition,Override Feedback 7 Score,Override Feedback 7 Feedback Content,Override Feedback 8 Condition,Override Feedback 8 Score,Override Feedback 8 Feedback Content,Override Feedback 9 Condition,Override Feedback 9 Score,Override Feedback 9 Feedback Content,Override Feedback 10 Condition,Override Feedback 10 Score,Override Feedback 10 Feedback Content,Marking Scheme Component 1 Identifier,Marking Scheme Component 1 Name,Marking Scheme Component 1 Description,Marking Scheme Component 1 Available Score,Marking Scheme Component 1 Half Marks,Marking Scheme Component 2 Identifier,Marking Scheme Component 2 Name,Marking Scheme Component 2 Description,Marking Scheme Component 2 Available Score,Marking Scheme Component 2 Half Marks,Marking Scheme Component 3 Identifier,Marking Scheme Component 3 Name,Marking Scheme Component 3 Description,Marking Scheme Component 3 Available Score,Marking Scheme Component 3 Half Marks,Marking Scheme Component 4 Identifier,Marking Scheme Component 4 Name,Marking Scheme Component 4 Description,Marking Scheme Component 4 Available Score,Marking Scheme Component 4 Half Marks,Marking Scheme Component 5 Identifier,Marking Scheme Component 5 Name,Marking Scheme Component 5 Description,Marking Scheme Component 5 Available Score,Marking Scheme Component 5 Half Marks,Runtime Setup Instructions,Comment 1,Assigned to
delisit0005rbbglq9kxzs-022726,delisit0004{id},e90d2011-1b29-e911-80c0-0003ff157743,DQT-038,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,The biggest cost associated with involvement in a serious vehicle injury crash is,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The cost of long-term care,,,,The cost of disruption to workplaces,,,,The cost of ambulance attendance,,,,The legal costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,The cost of long-term care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 34,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022727,delisit0004{id},f30d2011-1b29-e911-80c0-0003ff157743,DQT-039,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Researchers think that an important crash risk factor for experienced drivers is,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not looking far enough ahead when driving,,,,Driving a car with ABS brakes,,,,Having a car that has not been serviced regularly,,,,Driving in peak hour traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not looking far enough ahead when driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 35,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022728,delisit0004{id},fd0d2011-1b29-e911-80c0-0003ff157743,DQT-040,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,<p>The most common type of crash for a new full licence holder involves</p><p><span></span></p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colliding with the rear of another vehicle travelling in the same direction (Diagram C),,,,Hitting a truck (Diagram D),,,,Running off the road on a curve and hitting an object (Diagram A),,,,Colliding with a vehicle coming from the opposite direction (Diagram B),,,,,,,,,,,,,,,,,,,,,,,,,,,,Colliding with the rear of another vehicle travelling in the same direction (Diagram C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 36,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022729,delisit0004{id},090e2011-1b29-e911-80c0-0003ff157743,DQT-041,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,"<p>Look at the picture. You are the driver of the car. To ensure that the truck driver knows you are behind him, you should</p><p><span></span></p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increase your following distance,,,,Maintain the following distance shown,,,,Flash your headlights,,,,Sound your horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increase your following distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 37,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022730,delisit0004{id},82a3a717-1b29-e911-80c0-0003ff157743,DQT-042,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,<p>Look at the picture. The occupants of which of the vehicles shown have the lowest risk of being killed?</p><p><span></span></p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,,,,Motorcycle,,,,Car,,,,Car or the motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 38,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022731,delisit0004{id},8ea3a717-1b29-e911-80c0-0003ff157743,DQT-043,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Research suggests that drivers make errors that lead to near accidents about,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Once in every 800 km,,,,"Once in every 1,600 km",,,,"Once in every 3,200 km",,,,"Once in every 6,400 km",,,,,,,,,,,,,,,,,,,,,,,,,,,,Once in every 800 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 39,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022732,delisit0004{id},98a3a717-1b29-e911-80c0-0003ff157743,DQT-044,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Most road crashes are due to,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human error,,,,Vehicle problems,,,,Weather conditions,,,,Weather and vehicle problems combined,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 40,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022733,delisit0004{id},a2a3a717-1b29-e911-80c0-0003ff157743,DQT-045,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,The risk of being booked for a traffic offence in NSW compared to the risk of being hospitalised from a crash is,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Higher,,,,Lower,,,,About the same,,,,The same as the risk of a shark attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,Higher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 41,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022734,delisit0004{id},aca3a717-1b29-e911-80c0-0003ff157743,DQT-046,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,"In NSW, most crashes occur between what times of the day, Monday to Friday?",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9am to 3pm,,,,3pm to 9pm,,,,9pm to midnight,,,,3am to 9am,,,,,,,,,,,,,,,,,,,,,,,,,,,,9am to 3pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 42,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022735,delisit0004{id},b6a3a717-1b29-e911-80c0-0003ff157743,DQT-047,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,<p>Which diagram indicates the most common crash type for NSW drivers?</p><p><span></span></p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rear end crash, diagram b",,,,"Head-on crash, diagram c",,,,"Side crash, diagram d",,,,"Running off the road on a curve, diagram a",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rear end crash, diagram b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 43,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022736,delisit0004{id},4774361e-1b29-e911-80c0-0003ff157743,DQT-048,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Which of the following statements about crash patterns in NSW is true?,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most crashes occur on sealed roads in fine weather,,,,Most crashes occur on unsealed roads when it is raining,,,,Most crashes occur on sealed roads when it is raining,,,,Most crashes occur on unsealed roads in fine weather,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most crashes occur on sealed roads in fine weather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 44,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022737,delisit0004{id},5174361e-1b29-e911-80c0-0003ff157743,DQT-049,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Crash Patterns,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,The most common type of crash between cars and motorcycles is where,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The car turns across the path of an oncoming motorcycle,,,,The motorcycle runs into the rear of the car,,,,The car runs into the rear of the motorcycle,,,,The car reverses into a parked motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,The car turns across the path of an oncoming motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 45,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022738,delisit0004{id},5b74361e-1b29-e911-80c0-0003ff157743,DQT-050,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Which of the following statements is true?,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All drivers can manage their risk,,,,No drivers have control over their risk,,,,Only truck drivers can manage their risk,,,,Only female drivers can manage their risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,All drivers can manage their risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 46,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022739,delisit0004{id},6574361e-1b29-e911-80c0-0003ff157743,DQT-051,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Which of the following is the most common distraction in crashes that are caused by distractions?,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other passengers,,,,Windscreen stickers,,,,Eating and drinking,,,,Lighting a cigarette,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 47,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022740,delisit0004{id},6f74361e-1b29-e911-80c0-0003ff157743,DQT-052,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,What should you do if you are a high scorer on a measure of sensation seeking?,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Be more aware of how you take risks when driving,,,,Hand over your licence and stop driving,,,,Visit an optometrist to get glasses,,,,Take no special action,,,,,,,,,,,,,,,,,,,,,,,,,,,,Be more aware of how you take risks when driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 48,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022741,delisit0004{id},7974361e-1b29-e911-80c0-0003ff157743,DQT-053,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,High scorers on measures of sensation seeking are more likely to,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not wear their seatbelt,,,,Drive larger cars to attract attention,,,,Enjoy high-quality wines,,,,Have excellent vision over long distances,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not wear their seatbelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 49,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022742,delisit0004{id},96d0b324-1b29-e911-80c0-0003ff157743,DQT-054,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,The drivers who often take more risks are,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Younger males,,,,Young mothers,,,,Middle aged men,,,,Teenage women,,,,,,,,,,,,,,,,,,,,,,,,,,,,Younger males,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 50,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022743,delisit0004{id},a0d0b324-1b29-e911-80c0-0003ff157743,DQT-055,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,Drivers with a high crash risk include those who,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take risks when driving to reduce boredom,,,,Eat unhealthy food more than twice a week,,,,Drive a car that is less than one year old,,,,Are between 40 and 60 years of age,,,,,,,,,,,,,,,,,,,,,,,,,,,,Take risks when driving to reduce boredom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 51,DELI_SIT_S0005
delisit0005rbbglq9kxzs-022744,delisit0004{id},aad0b324-1b29-e911-80c0-0003ff157743,DQT-056,DQT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,DQT Category,Risks and Distractions,DQT Section,DQTKT,DQT Interaction Type,,Form,,,,,,,One characteristic of safer drivers is that they,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Are able to recognise their own mistakes when driving,,,,Are able to manage talking on the mobile phone while driving safely,,,,Have completed an advanced driver training program,,,,Are highly confident about their ability to drive in heavy traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,Are able to recognise their own mistakes when driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Off,N,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DQT KT Item 52,DELI_SIT_S0005
